'time 1'	em1
3639.47	-13.6614
3639.47	-13.543
3639.47	-13.3521
3639.48	-13.3159
3639.48	-13.1744
3639.48	-13.1448
3639.48	-13.1251
3639.48	-13.1382
3639.48	-13.2073
3639.48	-12.9309
3639.48	-12.8388
3639.48	-12.921
3639.48	-13.0823
3639.49	-13.0527
3639.49	-13.1349
3639.49	-13.2007
3639.49	-13.2501
3639.49	-13.5561
3639.49	-13.5989
3639.49	-13.5364
3639.49	-13.2797
3639.49	-13.0428
3639.49	-12.875
3639.5	-12.9342
3639.5	-13
3639.5	-12.9671
3639.5	-12.8388
3639.5	-12.9671
3639.5	-13.2007
3639.5	-13.0922
3639.5	-13.2172
3639.5	-13.1975
3639.5	-13.1251
3639.51	-13.1547
3639.51	-13.1415
3639.51	-13.0165
3639.51	-12.7236
3639.51	-12.7137
3639.51	-12.7499
3639.51	-12.8684
3639.51	-13.0132
3639.51	-12.9539
3639.51	-13.0889
3639.52	-12.8848
3639.52	-12.7335
3639.52	-12.9046
3639.52	-12.9342
3639.52	-13.2205
3639.52	-13.3258
3639.52	-13.2501
3639.52	-13.3291
3639.52	-13.2501
3639.52	-13.056
3639.53	-13.1514
3639.53	-13.1942
3639.53	-13.0263
3639.53	-13.0494
3639.53	-12.8355
3639.53	-12.8717
3639.53	-12.6841
3639.53	-12.9309
3639.53	-13.1086
3639.53	-13.2402
3639.54	-13.2238
3639.54	-13.3159
3639.54	-13.5561
3639.54	-13.5627
3639.54	-13.5166
3639.54	-13.6219
3639.54	-13.5035
3639.54	-13.5989
3639.54	-13.6055
3639.54	-13.464
3639.55	-13.4113
3639.55	-13.4673
3639.55	-13.5232
3639.55	-13.1843
3639.55	-13.2139
3639.55	-13.4311
3639.55	-13.4673
3639.55	-13.3554
3639.55	-13.4804
3639.55	-13.5594
3639.56	-13.5166
3639.56	-13.4673
3639.56	-13.3225
3639.56	-13.2172
3639.56	-13.204
3639.56	-13.3521
3639.56	-13.1909
3639.56	-13.0494
3639.56	-13.2666
3639.56	-13.3126
3639.57	-13.283
3639.57	-13.4179
3639.57	-13.5759
3639.57	-13.3653
3639.57	-13.408
3639.57	-13.5035
3639.57	-13.6285
3639.57	-13.6845
3639.57	-13.6285
3639.57	-13.464
3639.58	-13.4048
3639.58	-13.5561
3639.58	-13.3784
3639.58	-13.3126
3639.58	-13.362
3639.58	-13.3225
3639.58	-13.079
3639.58	-13.4311
3639.58	-13.3916
3639.58	-13.3784
3639.59	-13.4607
3639.59	-13.7075
3639.59	-13.9313
3639.59	-13.8819
3639.59	-13.8951
3639.59	-13.747
3639.59	-13.5956
3639.59	-13.668
3639.59	-13.4673
3639.59	-13.668
3639.6	-13.6351
3639.6	-13.5331
3639.6	-13.4969
3639.6	-13.3719
3639.6	-13.6614
3639.6	-13.77
3639.6	-13.9345
3639.6	-13.9642
3639.6	-14.0662
3639.6	-14.0662
3639.61	-13.9905
3639.61	-14.1945
3639.61	-13.6943
3639.61	-13.5528
3639.61	-13.6154
3639.61	-13.8325
3639.61	-13.7503
3639.61	-13.8128
3639.61	-13.8852
3639.61	-13.8523
3639.62	-13.9378
3639.62	-14.2077
3639.62	-13.9674
3639.62	-13.9345
3639.62	-14.0629
3639.62	-14.132
3639.62	-14.2142
3639.62	-14.1945
3639.62	-14.1451
3639.62	-14.0464
3639.63	-13.9839
3639.63	-13.9642
3639.63	-14.0201
3639.63	-13.9247
3639.63	-13.951
3639.63	-13.9773
3639.63	-13.872
3639.63	-14.0464
3639.63	-14.2142
3639.63	-14.3492
3639.64	-14.3985
3639.64	-14.5828
3639.64	-14.6354
3639.64	-14.5005
3639.64	-14.6354
3639.64	-14.5334
3639.64	-14.3886
3639.64	-14.3656
3639.64	-14.2636
3639.64	-14.0826
3639.65	-14.1122
3639.65	-14.1122
3639.65	-14.0102
3639.65	-13.8391
3639.65	-14.1715
3639.65	-14.1583
3639.65	-14.1155
3639.65	-14.155
3639.65	-14.5598
3639.65	-14.5861
3639.66	-14.6716
3639.66	-14.7802
3639.66	-14.5795
3639.66	-14.563
3639.66	-14.5334
3639.66	-14.5334
3639.66	-14.4874
3639.66	-14.5104
3639.66	-14.596
3639.66	-14.4643
3639.67	-14.4709
3639.67	-14.7868
3639.67	-14.9678
3639.67	-15.004
3639.67	-14.9678
3639.67	-15.1619
3639.67	-15.2606
3639.67	-15.2837
3639.67	-14.9711
3639.67	-14.9546
3639.68	-14.9974
3639.68	-15.1093
3639.68	-15.0764
3639.68	-14.9875
3639.68	-14.8131
3639.68	-14.7934
3639.68	-14.6157
3639.68	-14.9053
3639.68	-15.1981
3639.68	-15.231
3639.69	-15.31
3639.69	-15.4021
3639.69	-15.468
3639.69	-15.2574
3639.69	-15.4054
3639.69	-15.1652
3639.69	-15.208
3639.69	-15.1883
3639.69	-15.1192
3639.69	-15.287
3639.7	-15.1652
3639.7	-15.1422
3639.7	-15.1521
3639.7	-14.8757
3639.7	-15.1323
3639.7	-15.2014
3639.7	-15.2771
3639.7	-15.3956
3639.7	-15.8135
3639.7	-15.7806
3639.71	-15.7082
3639.71	-15.7871
3639.71	-15.7542
3639.71	-15.7839
3639.71	-15.7707
3639.71	-15.5173
3639.71	-15.514
3639.71	-15.5239
3639.71	-15.718
3639.71	-15.7608
3639.72	-15.7773
3639.72	-15.7279
3639.72	-15.9056
3639.72	-15.8398
3639.72	-15.8826
3639.72	-15.955
3639.72	-16.0603
3639.72	-16.2709
3639.72	-16.0076
3639.72	-15.8497
3639.73	-15.8661
3639.73	-15.9056
3639.73	-15.7904
3639.73	-15.8365
3639.73	-15.8332
3639.73	-15.8793
3639.73	-15.7839
3639.73	-15.978
3639.73	-16.0767
3639.73	-16.1623
3639.74	-16.1096
3639.74	-16.0438
3639.74	-16.1425
3639.74	-16.2709
3639.74	-16.5604
3639.74	-16.2742
3639.74	-16.1129
3639.74	-16.1162
3639.74	-16.1228
3639.74	-16.0208
3639.75	-16.0636
3639.75	-16.057
3639.75	-16.1754
3639.75	-15.8266
3639.75	-16.0932
3639.75	-16.363
3639.75	-16.3729
3639.75	-16.5275
3639.75	-16.4683
3639.75	-16.6032
3639.76	-16.7085
3639.76	-16.7184
3639.76	-16.5571
3639.76	-16.4091
3639.76	-16.4124
3639.76	-16.205
3639.76	-15.9813
3639.76	-15.9846
3639.76	-16.2511
3639.76	-16.1491
3639.77	-16.1557
3639.77	-16.2215
3639.77	-16.2511
3639.77	-16.3498
3639.77	-16.386
3639.77	-16.5868
3639.77	-16.5539
3639.77	-16.6164
3639.77	-16.5933
3639.77	-16.4321
3639.78	-16.4025
3639.78	-16.4288
3639.78	-16.6657
3639.78	-16.623
3639.78	-16.6131
3639.78	-16.3696
3639.78	-16.3597
3639.78	-16.7052
3639.78	-16.9718
3639.78	-17.008
3639.79	-17.1264
3639.79	-17.3897
3639.79	-17.7154
3639.79	-17.7549
3639.79	-17.8273
3639.79	-17.4621
3639.79	-17.1988
3639.79	-17.2218
3639.79	-17.36
3639.79	-17.3864
3639.8	-17.2054
3639.8	-17.1659
3639.8	-17.1593
3639.8	-16.8829
3639.8	-17.0343
3639.8	-17.1626
3639.8	-17.4028
3639.8	-17.4982
3639.8	-17.6891
3639.8	-17.6299
3639.81	-17.5706
3639.81	-17.7714
3639.81	-17.7483
3639.81	-17.8043
3639.81	-17.8043
3639.81	-17.7977
3639.81	-17.7352
3639.81	-17.7286
3639.81	-17.8865
3639.81	-17.7977
3639.82	-17.8964
3639.82	-17.9096
3639.82	-18.1662
3639.82	-18.3143
3639.82	-18.4459
3639.82	-18.5052
3639.82	-18.5677
3639.82	-18.7322
3639.82	-18.5677
3639.82	-18.2814
3639.83	-18.4065
3639.83	-18.4459
3639.83	-18.4394
3639.83	-18.3308
3639.83	-18.1959
3639.83	-18.2353
3639.83	-18.2024
3639.83	-18.3176
3639.83	-18.4756
3639.83	-18.6565
3639.84	-18.6894
3639.84	-18.6203
3639.84	-18.8276
3639.84	-18.8342
3639.84	-18.9362
3639.84	-18.798
3639.84	-18.8573
3639.84	-18.775
3639.84	-18.7388
3639.84	-18.7158
3639.85	-18.7915
3639.85	-18.877
3639.85	-18.8902
3639.85	-18.7223
3639.85	-18.9033
3639.85	-18.9691
3639.85	-18.7322
3639.85	-18.7882
3639.85	-19.0218
3639.85	-19.2126
3639.86	-19.1008
3639.86	-19.1699
3639.86	-19.1271
3639.86	-19.2488
3639.86	-19.2423
3639.86	-19.1468
3639.86	-19.0909
3639.86	-18.9988
3639.86	-18.9955
3639.86	-18.9626
3639.87	-19.0613
3639.87	-19.0876
3639.87	-19.2028
3639.87	-19.4825
3639.87	-19.5779
3639.87	-19.6733
3639.87	-19.9234
3639.87	-19.9794
3639.87	-19.6108
3639.87	-19.5351
3639.88	-19.624
3639.88	-19.5746
3639.88	-19.545
3639.88	-19.6898
3639.88	-19.7326
3639.88	-19.7556
3639.88	-19.5746
3639.88	-19.8773
3639.88	-20.0156
3639.88	-20.1406
3639.89	-20.2788
3639.89	-20.417
3639.89	-20.4071
3639.89	-20.2097
3639.89	-20.3676
3639.89	-20.1834
3639.89	-20.0123
3639.89	-20.0649
3639.89	-20.0024
3639.89	-20.111
3639.9	-20.0254
3639.9	-19.9662
3639.9	-19.9859
3639.9	-19.9135
3639.9	-20.1636
3639.9	-20.3216
3639.9	-20.3512
3639.9	-20.7724
3639.9	-20.9369
3639.9	-20.8152
3639.91	-20.723
3639.91	-20.6276
3639.91	-20.5289
3639.91	-20.5552
3639.91	-20.6638
3639.91	-20.5223
3639.91	-20.4631
3639.91	-20.4499
3639.91	-20.575
3639.91	-20.5091
3639.92	-20.5124
3639.92	-20.7559
3639.92	-20.7888
3639.92	-20.983
3639.92	-21.1179
3639.92	-21.2758
3639.92	-21.1014
3639.92	-20.9238
3639.92	-20.8185
3639.92	-20.6934
3639.93	-20.6013
3639.93	-20.5651
3639.93	-20.5519
3639.93	-20.6013
3639.93	-20.6441
3639.93	-20.7428
3639.93	-20.542
3639.93	-20.723
3639.93	-20.9764
3639.93	-21.2462
3639.94	-21.3614
3639.94	-21.4338
3639.94	-21.3581
3639.94	-21.2758
3639.94	-21.447
3639.94	-21.0784
3639.94	-20.9797
3639.94	-21.1047
3639.94	-21.1047
3639.94	-20.8086
3639.95	-20.8974
3639.95	-20.9007
3639.95	-20.7033
3639.95	-20.6802
3639.95	-20.9007
3639.95	-20.9534
3639.95	-21.4272
3639.95	-21.697
3639.95	-21.957
3639.95	-21.9899
3639.96	-21.9603
3639.96	-21.7135
3639.96	-21.7596
3639.96	-21.8122
3639.96	-21.9011
3639.96	-21.8747
3639.96	-21.5621
3639.96	-21.4075
3639.96	-21.4108
3639.96	-21.3548
3639.97	-21.4832
3639.97	-21.6181
3639.97	-21.8418
3639.97	-22.0458
3639.97	-22.1248
3639.97	-22.3749
3639.97	-22.3552
3639.97	-22.3321
3639.97	-22.2729
3639.97	-22.4341
3639.98	-22.4341
3639.98	-22.4605
3639.98	-22.5197
3639.98	-22.5131
3639.98	-22.5263
3639.98	-22.5263
3639.98	-22.4605
3639.98	-22.5625
3639.98	-22.6809
3639.98	-22.7467
3639.99	-22.8093
3639.99	-22.9705
3639.99	-23.1976
3639.99	-23.1943
3639.99	-23.1811
3639.99	-22.9244
3639.99	-22.8422
3639.99	-22.7764
3639.99	-22.8422
3639.99	-22.8981
3640	-22.9146
3640	-22.8389
3640	-22.7303
3640	-22.6447
3640	-22.987
3640	-23.1844
3640	-23.0067
3640	-23.0034
3640	-23.112
3640	-22.987
3640.01	-23.0659
3640.01	-23.1252
3640.01	-22.8981
3640.01	-22.8849
3640.01	-22.9738
3640.01	-23.0429
3640.01	-23.1646
3640.01	-23.1877
3640.01	-23.1646
3640.01	-23.0692
3640.02	-22.8948
3640.02	-22.8882
3640.02	-22.9968
3640.02	-23.2831
3640.02	-23.5957
3640.02	-23.6846
3640.02	-23.7734
3640.02	-23.8129
3640.02	-23.7734
3640.02	-23.6879
3640.03	-23.6977
3640.03	-23.7208
3640.03	-23.6911
3640.03	-23.7306
3640.03	-23.6418
3640.03	-23.4312
3640.03	-23.293
3640.03	-23.7931
3640.03	-23.9248
3640.03	-24.165
3640.04	-24.2736
3640.04	-24.4315
3640.04	-24.8198
3640.04	-24.7902
3640.04	-24.7705
3640.04	-24.675
3640.04	-24.6125
3640.04	-24.5006
3640.04	-24.4677
3640.04	-24.3822
3640.05	-24.4875
3640.05	-24.6257
3640.05	-24.4315
3640.05	-24.3427
3640.05	-24.6619
3640.05	-24.8428
3640.05	-24.7211
3640.05	-24.6454
3640.05	-24.8988
3640.05	-24.9712
3640.06	-24.8692
3640.06	-24.7606
3640.06	-24.5829
3640.06	-24.3855
3640.06	-24.3032
3640.06	-24.5302
3640.06	-24.4743
3640.06	-24.3262
3640.06	-24.369
3640.06	-24.3855
3640.07	-24.448
3640.07	-24.6158
3640.07	-24.6783
3640.07	-24.8297
3640.07	-24.9547
3640.07	-25.1949
3640.07	-25.3068
3640.07	-25.3792
3640.07	-25.2904
3640.07	-25.2213
3640.08	-25.1752
3640.08	-25.32
3640.08	-25.1456
3640.08	-25.0633
3640.08	-25.0699
3640.08	-25.0107
3640.08	-24.9547
3640.08	-25.1587
3640.08	-25.241
3640.08	-25.3891
3640.09	-25.3792
3640.09	-25.4516
3640.09	-25.6326
3640.09	-25.6326
3640.09	-25.705
3640.09	-25.5043
3640.09	-25.4878
3640.09	-25.5306
3640.09	-25.6688
3640.09	-25.4944
3640.1	-25.4549
3640.1	-25.4648
3640.1	-25.2772
3640.1	-25.0995
3640.1	-25.3693
3640.1	-25.5372
3640.1	-25.7379
3640.1	-25.9156
3640.1	-26.0143
3640.1	-26.011
3640.11	-26.1624
3640.11	-26.0505
3640.11	-25.8991
3640.11	-25.7543
3640.11	-25.8629
3640.11	-25.7543
3640.11	-25.6589
3640.11	-25.5207
3640.11	-25.603
3640.11	-25.5668
3640.12	-25.7807
3640.12	-25.8432
3640.12	-25.9847
3640.12	-26.169
3640.12	-26.0604
3640.12	-26.1624
3640.12	-26.271
3640.12	-26.4026
3640.12	-26.2775
3640.12	-26.1887
3640.13	-26.0669
3640.13	-26.0571
3640.13	-25.8695
3640.13	-25.7642
3640.13	-25.8465
3640.13	-25.7905
3640.13	-25.5273
3640.13	-25.8004
3640.13	-25.9682
3640.13	-26.0505
3640.14	-26.2874
3640.14	-26.5737
3640.14	-26.6691
3640.14	-26.6922
3640.14	-26.8304
3640.14	-26.5934
3640.14	-26.2381
3640.14	-26.1558
3640.14	-26.1558
3640.14	-26.192
3640.15	-26.3137
3640.15	-26.5507
3640.15	-26.4125
3640.15	-26.2348
3640.15	-26.4256
3640.15	-26.3861
3640.15	-26.4816
3640.15	-26.5309
3640.15	-26.8238
3640.15	-26.939
3640.16	-26.9093
3640.16	-26.8797
3640.16	-26.8929
3640.16	-26.7547
3640.16	-26.7316
3640.16	-26.8106
3640.16	-26.7514
3640.16	-26.5934
3640.16	-26.6428
3640.16	-26.4223
3640.17	-26.7415
3640.17	-26.9061
3640.17	-26.9949
3640.17	-26.8929
3640.17	-27.1166
3640.17	-27.2911
3640.17	-27.4161
3640.17	-27.2779
3640.17	-27.37
3640.17	-27.2713
3640.18	-27.143
3640.18	-26.9916
3640.18	-27.0903
3640.18	-27.1496
3640.18	-27.2318
3640.18	-27.1825
3640.18	-27.3009
3640.18	-27.3931
3640.18	-27.3602
3640.18	-27.3996
3640.19	-27.4655
3640.19	-27.8603
3640.19	-27.9163
3640.19	-28.0314
3640.19	-28.0479
3640.19	-27.7419
3640.19	-27.6563
3640.19	-27.9623
3640.19	-28.1005
3640.19	-28.0479
3640.2	-28.015
3640.2	-27.9985
3640.2	-28.0117
3640.2	-27.8307
3640.2	-27.9623
3640.2	-27.9393
3640.2	-28.1696
3640.2	-28.2585
3640.2	-28.4888
3640.2	-28.446
3640.21	-28.525
3640.21	-28.525
3640.21	-28.3934
3640.21	-28.3934
3640.21	-28.4
3640.21	-28.4
3640.21	-28.3572
3640.21	-28.3013
3640.21	-28.4329
3640.21	-28.4954
3640.22	-28.581
3640.22	-28.5612
3640.22	-28.5974
3640.22	-28.5777
3640.22	-28.627
3640.22	-28.5645
3640.22	-28.4493
3640.22	-28.5843
3640.22	-28.5217
3640.22	-28.4362
3640.23	-28.4757
3640.23	-28.479
3640.23	-28.4691
3640.23	-28.6106
3640.23	-28.7718
3640.23	-28.7093
3640.23	-28.5349
3640.23	-28.6632
3640.23	-28.8969
3640.23	-29.0515
3640.24	-29.3213
3640.24	-29.5122
3640.24	-29.7096
3640.24	-29.6932
3640.24	-29.634
3640.24	-29.4661
3640.24	-29.4332
3640.24	-29.3049
3640.24	-29.2983
3640.24	-29.2917
3640.25	-29.3608
3640.25	-29.5649
3640.25	-29.6274
3640.25	-29.6471
3640.25	-29.9071
3640.25	-29.8577
3640.25	-29.9367
3640.25	-30.0091
3640.25	-30.0453
3640.25	-30.042
3640.26	-30.0749
3640.26	-30.0716
3640.26	-29.9992
3640.26	-30.019
3640.26	-30.0387
3640.26	-29.8873
3640.26	-29.8906
3640.26	-29.8084
3640.26	-29.7129
3640.26	-29.6175
3640.27	-29.9169
3640.27	-29.8281
3640.27	-30.0749
3640.27	-30.1111
3640.27	-30.0025
3640.27	-30.1341
3640.27	-30.2328
3640.27	-30.4007
3640.27	-30.0486
3640.27	-30.0091
3640.28	-29.9795
3640.28	-29.9433
3640.28	-29.9367
3640.28	-29.9499
3640.28	-30.0387
3640.28	-29.8807
3640.28	-29.7129
3640.28	-29.8478
3640.28	-30.0683
3640.28	-30.3743
3640.29	-30.325
3640.29	-30.5685
3640.29	-30.7199
3640.29	-30.8252
3640.29	-30.5751
3640.29	-30.3349
3640.29	-30.2723
3640.29	-30.0913
3640.29	-29.9202
3640.29	-29.8577
3640.3	-29.8281
3640.3	-29.9762
3640.3	-29.782
3640.3	-29.7754
3640.3	-29.8939
3640.3	-30.0288
3640.3	-30.0782
3640.3	-30.2098
3640.3	-30.4303
3640.3	-30.5553
3640.31	-30.6409
3640.31	-30.5422
3640.31	-30.4105
3640.31	-30.2098
3640.31	-30.1934
3640.31	-30.2493
3640.31	-30.2197
3640.31	-30.1012
3640.31	-30.1275
3640.31	-30.1901
3640.32	-30.371
3640.32	-30.4731
3640.32	-30.6672
3640.32	-30.7166
3640.32	-30.9206
3640.32	-30.8745
3640.32	-30.7363
3640.32	-30.8317
3640.32	-30.8844
3640.32	-30.9403
3640.33	-30.8778
3640.33	-30.8383
3640.33	-30.6146
3640.33	-30.6804
3640.33	-30.7001
3640.33	-30.7593
3640.33	-30.4961
3640.33	-30.7857
3640.33	-30.7363
3640.33	-30.7231
3640.34	-30.6606
3640.34	-30.9107
3640.34	-31.0851
3640.34	-31.1772
3640.34	-31.1509
3640.34	-31.0752
3640.34	-31.1147
3640.34	-31.0423
3640.34	-31.0555
3640.34	-31.0621
3640.35	-31.1575
3640.35	-31.2365
3640.35	-31.0818
3640.35	-31.1772
3640.35	-31.1838
3640.35	-31.3187
3640.35	-31.5293
3640.35	-31.7268
3640.35	-31.8847
3640.35	-31.8057
3640.36	-31.7103
3640.36	-31.7037
3640.36	-31.6182
3640.36	-31.6281
3640.36	-31.4405
3640.36	-31.4833
3640.36	-31.503
3640.36	-31.5063
3640.36	-31.5228
3640.36	-31.4076
3640.37	-31.5557
3640.37	-31.7169
3640.37	-31.6972
3640.37	-31.7794
3640.37	-31.8057
3640.37	-31.9143
3640.37	-31.9374
3640.37	-31.809
3640.37	-31.4175
3640.37	-31.3253
3640.38	-31.2003
3640.38	-31.2463
3640.38	-31.2496
3640.38	-31.0851
3640.38	-31.3187
3640.38	-31.3187
3640.38	-31.2365
3640.38	-31.5129
3640.38	-31.6511
3640.38	-31.7399
3640.39	-31.7498
3640.39	-31.8123
3640.39	-31.888
3640.39	-32.1513
3640.39	-32.194
3640.39	-31.9999
3640.39	-31.9143
3640.39	-31.8913
3640.39	-31.8419
3640.39	-31.8979
3640.4	-31.8189
3640.4	-31.8321
3640.4	-31.6774
3640.4	-31.4767
3640.4	-31.707
3640.4	-32.0131
3640.4	-32.0789
3640.4	-32.2237
3640.4	-32.4145
3640.4	-32.5823
3640.41	-32.6613
3640.41	-32.3652
3640.41	-32.3421
3640.41	-32.2533
3640.41	-32.3224
3640.41	-32.2302
3640.41	-31.944
3640.41	-32.069
3640.41	-32.148
3640.41	-31.9966
3640.42	-32.1381
3640.42	-32.1216
3640.42	-32.2171
3640.42	-32.4343
3640.42	-32.6152
3640.42	-32.5396
3640.42	-32.7271
3640.42	-32.7205
3640.42	-32.5264
3640.42	-32.5396
3640.43	-32.5066
3640.43	-32.579
3640.43	-32.5856
3640.43	-32.4935
3640.43	-32.6514
3640.43	-32.6087
3640.43	-32.4277
3640.43	-32.7798
3640.43	-32.8357
3640.43	-32.8324
3640.44	-32.9542
3640.44	-33.1549
3640.44	-33.3063
3640.44	-33.326
3640.44	-33.2997
3640.44	-32.9607
3640.44	-32.8258
3640.44	-32.7436
3640.44	-32.7666
3640.44	-32.8522
3640.45	-32.7699
3640.45	-32.8884
3640.45	-32.7666
3640.45	-32.8193
3640.45	-32.9081
3640.45	-33.1253
3640.45	-33.0233
3640.45	-33.2734
3640.45	-33.5202
3640.45	-33.53
3640.46	-33.6715
3640.46	-33.6123
3640.46	-33.4971
3640.46	-33.303
3640.46	-33.3523
3640.46	-33.4313
3640.46	-33.3918
3640.46	-33.2964
3640.46	-33.3425
3640.46	-33.4247
3640.47	-33.6156
3640.47	-33.6847
3640.47	-33.6287
3640.47	-33.7044
3640.47	-33.8624
3640.47	-33.915
3640.47	-33.9743
3640.47	-34.0796
3640.47	-33.6682
3640.47	-33.7209
3640.48	-33.4445
3640.48	-33.1812
3640.48	-33.2569
3640.48	-33.1648
3640.48	-33.122
3640.48	-33.02
3640.48	-32.8884
3640.48	-33.2635
3640.48	-33.4379
3640.48	-33.4642
3640.49	-33.4083
3640.49	-33.7275
3640.49	-33.7143
3640.49	-33.6222
3640.49	-33.5662
3640.49	-33.4741
3640.49	-33.4971
3640.49	-33.5761
3640.49	-33.4609
3640.49	-33.5465
3640.5	-33.6024
3640.5	-33.5465
3640.5	-33.5432
3640.5	-33.6748
3640.5	-33.7275
3640.5	-33.7209
3640.5	-33.7011
3640.5	-33.9282
3640.5	-34.0927
3640.5	-34.1519
3640.51	-34.2572
3640.51	-33.9578
3640.51	-33.9117
3640.51	-33.8558
3640.51	-33.9611
3640.51	-33.9019
3640.51	-33.7801
3640.51	-33.8426
3640.51	-33.8755
3640.51	-33.9446
3640.52	-34.1717
3640.52	-34.2013
3640.52	-34.0105
3640.52	-34.1223
3640.52	-34.277
3640.52	-34.3263
3640.52	-34.2013
3640.52	-34.2967
3640.52	-34.2704
3640.52	-34.2375
3640.53	-34.3132
3640.53	-34.2112
3640.53	-34.2013
3640.53	-34.2375
3640.53	-34.3033
3640.53	-34.3658
3640.53	-34.3165
3640.53	-34.5501
3640.53	-34.5633
3640.53	-34.5073
3640.54	-34.7772
3640.54	-35.0766
3640.54	-35.0305
3640.54	-34.9581
3640.54	-34.662
3640.54	-34.5238
3640.54	-34.4678
3640.54	-34.5337
3640.54	-34.4218
3640.54	-34.402
3640.55	-34.4349
3640.55	-34.4547
3640.55	-34.2013
3640.55	-34.4053
3640.55	-34.5929
3640.55	-34.6225
3640.55	-34.7048
3640.55	-34.8166
3640.55	-35.0108
3640.55	-34.8956
3640.56	-34.7508
3640.56	-34.7805
3640.56	-34.5995
3640.56	-34.583
3640.56	-34.7475
3640.56	-34.7245
3640.56	-34.8463
3640.56	-34.6686
3640.56	-34.6883
3640.56	-34.7805
3640.57	-34.9285
3640.57	-34.8759
3640.57	-35.0009
3640.57	-35.2016
3640.57	-35.3168
3640.57	-35.4419
3640.57	-35.2971
3640.57	-35.3366
3640.57	-35.0898
3640.57	-34.9878
3640.58	-35.0634
3640.58	-35.2049
3640.58	-35.3695
3640.58	-35.3596
3640.58	-35.4188
3640.58	-35.4188
3640.58	-35.2642
3640.58	-35.4912
3640.58	-35.534
3640.58	-35.5899
3640.59	-35.557
3640.59	-35.7611
3640.59	-35.7479
3640.59	-35.7742
3640.59	-35.7018
3640.59	-35.4353
3640.59	-35.3728
3640.59	-35.228
3640.59	-35.2543
3640.59	-35.1589
3640.6	-35.228
3640.6	-35.376
3640.6	-35.5274
3640.6	-35.4715
3640.6	-35.6097
3640.6	-35.6393
3640.6	-35.8828
3640.6	-35.9355
3640.6	-36.0769
3640.6	-36.1855
3640.61	-36.2382
3640.61	-35.9749
3640.61	-35.817
3640.61	-35.6788
3640.61	-35.636
3640.61	-35.6854
3640.61	-35.6656
3640.61	-35.7117
3640.61	-35.4781
3640.61	-35.3399
3640.62	-35.6163
3640.62	-35.7216
3640.62	-35.7808
3640.62	-35.9716
3640.62	-36.1691
3640.62	-36.0967
3640.62	-36.1164
3640.62	-36.1888
3640.62	-36.2152
3640.62	-36.1461
3640.63	-36.2415
3640.63	-36.2777
3640.63	-36.1526
3640.63	-36.2119
3640.63	-36.1
3640.63	-35.8302
3640.63	-35.8861
3640.63	-36.179
3640.63	-36.2843
3640.63	-36.2415
3640.64	-36.2119
3640.64	-36.3205
3640.64	-36.5311
3640.64	-36.6693
3640.64	-36.5475
3640.64	-36.429
3640.64	-36.3369
3640.64	-36.1362
3640.64	-36.1888
3640.64	-36.0802
3640.65	-35.7775
3640.65	-35.5866
3640.65	-35.4978
3640.65	-35.7314
3640.65	-35.7281
3640.65	-35.7841
3640.65	-35.9256
3640.65	-36.281
3640.65	-36.2514
3640.65	-36.2645
3640.66	-36.5212
3640.66	-36.3731
3640.66	-36.3632
3640.66	-36.1954
3640.66	-36.0835
3640.66	-36.0243
3640.66	-36.1559
3640.66	-36.281
3640.66	-36.2645
3640.66	-36.0013
3640.67	-36.3237
3640.67	-36.3534
3640.67	-36.4619
3640.67	-36.4356
3640.67	-36.6166
3640.67	-36.7943
3640.67	-36.7614
3640.67	-36.7614
3640.67	-36.6364
3640.67	-36.5738
3640.68	-36.6396
3640.68	-36.6429
3640.68	-36.5672
3640.68	-36.564
3640.68	-36.6824
3640.68	-36.666
3640.68	-36.485
3640.68	-36.6594
3640.68	-36.7417
3640.68	-36.8173
3640.69	-36.7647
3640.69	-36.6956
3640.69	-36.8338
3640.69	-36.7285
3640.69	-36.7581
3640.69	-36.6396
3640.69	-36.6331
3640.69	-36.791
3640.69	-36.7252
3640.69	-36.8009
3640.7	-36.587
3640.7	-36.485
3640.7	-36.5179
3640.7	-36.6561
3640.7	-36.7482
3640.7	-36.9457
3640.7	-36.87
3640.7	-37.1431
3640.7	-37.0477
3640.7	-37.0246
3640.71	-37.0345
3640.71	-36.8404
3640.71	-36.7976
3640.71	-36.8766
3640.71	-36.9786
3640.71	-36.9753
3640.71	-36.9588
3640.71	-37.0181
3640.71	-37.0181
3640.71	-36.8864
3640.72	-36.9193
3640.72	-37.0444
3640.72	-36.9753
3640.72	-36.9884
3640.72	-37.0937
