time2	zEm3
3818.58	-45.1426
3818.58	-45.0669
3818.58	-44.9353
3818.58	-44.7773
3818.58	-44.6358
3818.58	-44.3726
3818.58	-44.3923
3818.58	-44.4581
3818.58	-44.3594
3818.59	-44.445
3818.59	-44.6523
3818.59	-44.6029
3818.59	-44.7576
3818.59	-44.8662
3818.59	-44.876
3818.59	-44.6227
3818.59	-44.7444
3818.59	-44.5141
3818.59	-44.2706
3818.6	-44.2047
3818.6	-44.3364
3818.6	-44.4022
3818.6	-44.2903
3818.6	-44.1126
3818.6	-44.1916
3818.6	-44.0435
3818.6	-44.0271
3818.6	-44.0534
3818.6	-44.0073
3818.61	-44.1324
3818.61	-44.2179
3818.61	-44.0962
3818.61	-44.162
3818.61	-44.2837
3818.61	-44.1389
3818.61	-43.8856
3818.61	-43.8987
3818.61	-43.9678
3818.61	-44.1653
3818.62	-43.9645
3818.62	-43.8889
3818.62	-43.8889
3818.62	-43.8691
3818.62	-43.879
3818.62	-44.0435
3818.62	-44.0073
3818.62	-44.0073
3818.62	-44.0929
3818.62	-44.2278
3818.63	-44.2377
3818.63	-44.1554
3818.63	-43.8724
3818.63	-43.6585
3818.63	-43.6157
3818.63	-43.5368
3818.63	-43.5993
3818.63	-43.5006
3818.63	-43.6388
3818.63	-43.3525
3818.64	-43.4611
3818.64	-43.5335
3818.64	-43.6388
3818.64	-43.7013
3818.64	-43.6059
3818.64	-43.7868
3818.64	-43.8559
3818.64	-43.8724
3818.64	-43.6947
3818.64	-43.6124
3818.65	-43.3821
3818.65	-43.6486
3818.65	-43.5598
3818.65	-43.3854
3818.65	-43.2176
3818.65	-43.0728
3818.65	-43.0991
3818.65	-43.3525
3818.65	-43.3558
3818.65	-43.3821
3818.66	-43.5137
3818.66	-43.5071
3818.66	-43.5993
3818.66	-43.5664
3818.66	-43.3294
3818.66	-43.1912
3818.66	-43.1814
3818.66	-43.29
3818.66	-43.29
3818.66	-43.4578
3818.67	-43.4018
3818.67	-43.4677
3818.67	-43.1978
3818.67	-43.211
3818.67	-43.2834
3818.67	-43.3196
3818.67	-43.3097
3818.67	-43.336
3818.67	-43.415
3818.67	-43.5433
3818.68	-43.5006
3818.68	-43.4183
3818.68	-43.1583
3818.68	-43.109
3818.68	-43.0892
3818.68	-43.1978
3818.68	-43.2834
3818.68	-43.1353
3818.68	-43.0497
3818.68	-42.9872
3818.69	-43.0168
3818.69	-42.9247
3818.69	-42.9675
3818.69	-42.9412
3818.69	-42.9708
3818.69	-42.9971
3818.69	-42.7437
3818.69	-42.8194
3818.69	-42.7503
3818.69	-42.6285
3818.7	-42.6154
3818.7	-42.6516
3818.7	-42.5397
3818.7	-42.6055
3818.7	-42.5825
3818.7	-42.4344
3818.7	-42.3159
3818.7	-42.5463
3818.7	-42.5364
3818.7	-42.5825
3818.71	-42.7733
3818.71	-43.1419
3818.71	-43.0596
3818.71	-43.0629
3818.71	-42.9872
3818.71	-42.9642
3818.71	-42.9214
3818.71	-42.7635
3818.71	-42.7799
3818.71	-42.6022
3818.72	-42.5989
3818.72	-42.5101
3818.72	-42.487
3818.72	-42.6022
3818.72	-42.4147
3818.72	-42.6055
3818.72	-42.6351
3818.72	-42.8655
3818.72	-43.1221
3818.72	-43.0761
3818.73	-42.9576
3818.73	-42.8095
3818.73	-42.5232
3818.73	-42.3686
3818.73	-42.1909
3818.73	-42.1679
3818.73	-42.2139
3818.73	-42.3028
3818.73	-42.3785
3818.73	-42.3028
3818.74	-42.3488
3818.74	-42.3159
3818.74	-42.3028
3818.74	-42.2271
3818.74	-42.2337
3818.74	-42.3357
3818.74	-42.2106
3818.74	-42.2797
3818.74	-42.0757
3818.74	-41.9507
3818.75	-41.9046
3818.75	-41.7401
3818.75	-41.7565
3818.75	-41.6776
3818.75	-41.8289
3818.75	-41.7927
3818.75	-41.6249
3818.75	-41.8092
3818.75	-41.8553
3818.75	-41.8882
3818.76	-41.9704
3818.76	-42.0922
3818.76	-42.1415
3818.76	-42.0231
3818.76	-42
3818.76	-42.0362
3818.76	-41.9408
3818.76	-41.9869
3818.76	-41.8487
3818.76	-41.6578
3818.77	-41.6447
3818.77	-41.7697
3818.77	-41.5295
3818.77	-41.5097
3818.77	-41.6249
3818.77	-41.75
3818.77	-41.9441
3818.77	-42.0066
3818.77	-41.9638
3818.77	-42.0198
3818.78	-42.0757
3818.78	-41.7532
3818.78	-41.5591
3818.78	-41.3979
3818.78	-41.4538
3818.78	-41.513
3818.78	-41.4505
3818.78	-41.388
3818.78	-41.3913
3818.78	-41.0951
3818.79	-41.2597
3818.79	-41.4143
3818.79	-41.4703
3818.79	-41.4341
3818.79	-41.6052
3818.79	-41.7565
3818.79	-41.5657
3818.79	-41.5426
3818.79	-41.5097
3818.79	-41.4242
3818.8	-41.4077
3818.8	-41.3156
3818.8	-41.2662
3818.8	-41.2004
3818.8	-41.2235
3818.8	-41.0721
3818.8	-40.8286
3818.8	-41.1511
3818.8	-41.2399
3818.8	-41.3156
3818.81	-41.5657
3818.81	-41.6019
3818.81	-41.5887
3818.81	-41.4867
3818.81	-41.6052
3818.81	-41.365
3818.81	-41.2761
3818.81	-41.3288
3818.81	-41.3682
3818.81	-41.1609
3818.82	-41.1313
3818.82	-41.1774
3818.82	-41.0885
3818.82	-41.0458
3818.82	-41.1247
3818.82	-41.2958
3818.82	-41.4209
3818.82	-41.5097
3818.82	-41.5525
3818.82	-41.5459
3818.83	-41.5657
3818.83	-41.388
3818.83	-41.3419
3818.83	-41.3222
3818.83	-41.2202
3818.83	-41.2202
3818.83	-41.1609
3818.83	-40.8944
3818.83	-40.947
3818.83	-40.8845
3818.84	-40.9997
3818.84	-41.0984
3818.84	-41.1346
3818.84	-41.2004
3818.84	-41.2498
3818.84	-41.3485
3818.84	-41.3682
3818.84	-41.1576
3818.84	-40.8944
3818.84	-40.6344
3818.85	-40.6114
3818.85	-40.641
3818.85	-40.4962
3818.85	-40.5588
3818.85	-40.4995
3818.85	-40.414
3818.85	-40.2725
3818.85	-40.3745
3818.85	-40.4699
3818.85	-40.5555
3818.86	-40.539
3818.86	-40.6641
3818.86	-40.6673
3818.86	-40.5291
3818.86	-40.5127
3818.86	-40.3942
3818.86	-40.2823
3818.86	-40.2856
3818.86	-40.2922
3818.86	-40.1376
3818.87	-40.1573
3818.87	-40.1738
3818.87	-40.0849
3818.87	-40.1573
3818.87	-40.1145
3818.87	-40.233
3818.87	-40.1968
3818.87	-40.335
3818.87	-40.3416
3818.87	-40.3811
3818.88	-40.5489
3818.88	-40.4962
3818.88	-40.2527
3818.88	-40.0224
3818.88	-39.9664
3818.88	-40.0125
3818.88	-39.6835
3818.88	-39.69
3818.88	-39.6736
3818.88	-39.4597
3818.89	-39.4432
3818.89	-39.4498
3818.89	-39.7855
3818.89	-39.7723
3818.89	-39.8941
3818.89	-40.0685
3818.89	-40.0059
3818.89	-40.0619
3818.89	-39.8743
3818.89	-39.5189
3818.9	-39.3544
3818.9	-39.3248
3818.9	-39.2491
3818.9	-39.407
3818.9	-39.4893
3818.9	-39.2293
3818.9	-38.8443
3818.9	-39.101
3818.9	-39.1997
3818.9	-39.1997
3818.91	-39.4893
3818.91	-39.5979
3818.91	-39.5189
3818.91	-39.6538
3818.91	-39.4268
3818.91	-39.1701
3818.91	-39.1767
3818.91	-39.157
3818.91	-39.2293
3818.91	-39.0846
3818.92	-39.1734
3818.92	-39.0648
3818.92	-39.0089
3818.92	-38.9858
3818.92	-39.1899
3818.92	-39.2688
3818.92	-39.2096
3818.92	-39.1668
3818.92	-39.1602
3818.92	-39.157
3818.93	-39.1471
3818.93	-39.0253
3818.93	-38.9694
3818.93	-38.6699
3818.93	-38.6864
3818.93	-38.716
3818.93	-38.6996
3818.93	-38.6864
3818.93	-38.8147
3818.93	-38.5646
3818.94	-38.535
3818.94	-38.5054
3818.94	-38.7588
3818.94	-38.5877
3818.94	-38.6436
3818.94	-38.6239
3818.94	-38.6831
3818.94	-38.8773
3818.94	-38.512
3818.94	-38.354
3818.95	-38.2389
3818.95	-38.331
3818.95	-38.1895
3818.95	-38.1369
3818.95	-38.127
3818.95	-37.9789
3818.95	-37.7453
3818.95	-38.1073
3818.95	-38.1007
3818.95	-38.104
3818.96	-38.3047
3818.96	-38.4659
3818.96	-38.41
3818.96	-38.3113
3818.96	-38.4034
3818.96	-38.1434
3818.96	-38.2718
3818.96	-38.1467
3818.96	-38.0809
3818.96	-37.9822
3818.97	-37.8835
3818.97	-37.8045
3818.97	-37.7815
3818.97	-37.5643
3818.97	-37.8736
3818.97	-38.002
3818.97	-38.0381
3818.97	-37.8572
3818.97	-38.025
3818.97	-38.1599
3818.98	-38.1336
3818.98	-37.8045
3818.98	-37.6268
3818.98	-37.4425
3818.98	-37.4425
3818.98	-37.2583
3818.98	-37.1299
3818.98	-37.2221
3818.98	-37.0905
3818.98	-36.9029
3818.99	-37.074
3818.99	-37.1563
3818.99	-37.1793
3818.99	-37.4491
3818.99	-37.5084
3818.99	-37.6137
3818.99	-37.6926
3818.99	-37.5413
3818.99	-37.2649
3818.99	-37.1628
3819	-37.176
3819	-37.1431
3819	-36.9917
3819	-36.9917
3819	-36.9095
3819	-36.768
3819	-36.5311
3819	-36.7647
3819	-36.814
3819	-36.9292
3819.01	-36.8634
3819.01	-37.0345
3819.01	-37.0148
3819.01	-36.8897
3819.01	-36.9193
3819.01	-36.7647
3819.01	-36.6429
3819.01	-36.485
3819.01	-36.4817
3819.01	-36.429
3819.02	-36.3205
3819.02	-36.3205
3819.02	-36.0408
3819.02	-35.9848
3819.02	-36.0737
3819.02	-36.4093
3819.02	-36.2448
3819.02	-36.2875
3819.02	-36.4652
3819.02	-36.4883
3819.03	-36.4587
3819.03	-36.2941
3819.03	-36.0144
3819.03	-35.9025
3819.03	-35.9848
3819.03	-35.8993
3819.03	-35.9552
3819.03	-35.7742
3819.03	-35.8861
3819.03	-35.5998
3819.04	-35.8565
3819.04	-35.8532
3819.04	-35.7578
3819.04	-35.8598
3819.04	-36.1164
3819.04	-36.0769
3819.04	-35.9486
3819.04	-35.9716
3819.04	-35.6689
3819.04	-35.6689
3819.05	-35.5768
3819.05	-35.5472
3819.05	-35.4912
3819.05	-35.4353
3819.05	-35.251
3819.05	-35.274
3819.05	-35.0272
3819.05	-35.2477
3819.05	-35.3859
3819.05	-35.3168
3819.06	-35.3333
3819.06	-35.3366
3819.06	-35.3826
3819.06	-35.3431
3819.06	-35.4583
3819.06	-35.33
3819.06	-35.149
3819.06	-34.9976
3819.06	-34.8364
3819.06	-34.8232
3819.07	-34.8726
3819.07	-34.9154
3819.07	-35.0338
3819.07	-34.9779
3819.07	-34.8726
3819.07	-34.8528
3819.07	-34.8035
3819.07	-34.7903
3819.07	-34.9878
3819.07	-35.1918
3819.08	-34.9516
3819.08	-34.8397
3819.08	-34.6192
3819.08	-34.5337
3819.08	-34.2704
3819.08	-34.4514
3819.08	-34.3527
3819.08	-34.402
3819.08	-34.5271
3819.08	-34.4185
3819.09	-34.3922
3819.09	-34.5402
3819.09	-34.5995
3819.09	-34.6521
3819.09	-34.7311
3819.09	-34.8002
3819.09	-34.968
3819.09	-34.9384
3819.09	-34.8726
3819.09	-34.7179
3819.1	-34.5304
3819.1	-34.4678
3819.1	-34.3198
3819.1	-34.0434
3819.1	-33.971
3819.1	-33.7768
3819.1	-33.6419
3819.1	-33.7834
3819.1	-33.8097
3819.1	-33.8953
3819.11	-33.8196
3819.11	-34.1026
3819.11	-34.0861
3819.11	-34.1783
3819.11	-34.3658
3819.11	-34.1256
3819.11	-34.096
3819.11	-33.9644
3819.11	-33.7143
3819.11	-33.4905
3819.12	-33.2536
3819.12	-33.2635
3819.12	-33.5103
3819.12	-33.2503
3819.12	-33.3556
3819.12	-33.5267
3819.12	-33.5465
3819.12	-33.4543
3819.12	-33.4576
3819.12	-33.507
3819.13	-33.7472
3819.13	-33.5893
3819.13	-33.2207
3819.13	-33.2339
3819.13	-33.1845
3819.13	-33.1779
3819.13	-33.326
3819.13	-33.2635
3819.13	-33.1615
3819.13	-32.9805
3819.14	-33.0134
3819.14	-32.7567
3819.14	-32.7995
3819.14	-32.8949
3819.14	-32.9871
3819.14	-33.0331
3819.14	-32.8851
3819.14	-32.9081
3819.14	-32.7238
3819.14	-32.4244
3819.15	-32.2138
3819.15	-32.2467
3819.15	-32.2138
3819.15	-32.1776
3819.15	-32.2599
3819.15	-32.1216
3819.15	-31.865
3819.15	-32.1052
3819.15	-32.0723
3819.15	-32.3388
3819.16	-32.4836
3819.16	-32.681
3819.16	-32.7765
3819.16	-32.8324
3819.16	-32.6778
3819.16	-32.4639
3819.16	-32.3224
3819.16	-32.3224
3819.16	-32.3257
3819.16	-32.273
3819.17	-32.1381
3819.17	-32.069
3819.17	-32.0427
3819.17	-32.0854
3819.17	-32.352
3819.17	-32.431
3819.17	-32.2302
3819.17	-32.4079
3819.17	-32.6087
3819.17	-32.6481
3819.18	-32.5527
3819.18	-32.556
3819.18	-32.2763
3819.18	-32.3125
3819.18	-32.3059
3819.18	-32.4704
3819.18	-32.3684
3819.18	-32.148
3819.18	-32.0163
3819.18	-32.0986
3819.19	-32.0394
3819.19	-31.9374
3819.19	-31.888
3819.19	-31.7926
3819.19	-31.7663
3819.19	-31.707
3819.19	-31.6544
3819.19	-31.6083
3819.19	-31.5984
3819.19	-31.5359
3819.2	-31.4504
3819.2	-31.7992
3819.2	-31.503
3819.2	-31.3681
3819.2	-31.095
3819.2	-30.7857
3819.2	-30.7199
3819.2	-30.789
3819.2	-30.9601
3819.2	-30.8975
3819.21	-31.1345
3819.21	-31.1147
3819.21	-31.1674
3819.21	-31.2463
3819.21	-31.3089
3819.21	-31.1443
3819.21	-31.2727
3819.21	-31.22
3819.21	-30.9666
3819.21	-31.2463
3819.22	-31.2431
3819.22	-31.2924
3819.22	-31.1542
3819.22	-30.9765
3819.22	-31.3056
3819.22	-31.4207
3819.22	-31.605
3819.22	-31.5787
3819.22	-31.7136
3819.22	-31.6083
3819.23	-31.582
3819.23	-31.4701
3819.23	-31.3319
3819.23	-31.016
3819.23	-30.8679
3819.23	-30.7922
3819.23	-30.789
3819.23	-30.6507
3819.23	-30.7659
3819.23	-30.7725
3819.24	-30.8186
3819.24	-30.8844
3819.24	-30.9107
3819.24	-30.9107
3819.24	-31.1147
3819.24	-31.0917
3819.24	-31.0621
3819.24	-31.2858
3819.24	-31.2102
3819.24	-31.0621
3819.25	-31.118
3819.25	-31.1345
3819.25	-30.9008
3819.25	-30.8613
3819.25	-30.5882
3819.25	-30.45
3819.25	-30.2592
3819.25	-30.4303
3819.25	-30.5619
3819.25	-30.5685
3819.26	-30.7034
3819.26	-30.8383
3819.26	-31.0028
3819.26	-30.8613
3819.26	-30.8416
3819.26	-30.5487
3819.26	-30.4007
3819.26	-30.3908
3819.26	-30.3414
3819.26	-30.2822
3819.27	-30.121
3819.27	-29.9564
3819.27	-29.8873
3819.27	-29.7491
3819.27	-29.7162
3819.27	-29.8413
3819.27	-29.8413
3819.27	-29.9268
3819.27	-30.1078
3819.27	-30.0749
3819.28	-30.0848
3819.28	-30.1078
3819.28	-30.0881
3819.28	-30.0552
3819.28	-29.963
3819.28	-29.963
3819.28	-29.9663
3819.28	-29.8149
3819.28	-29.8182
3819.28	-29.634
3819.29	-29.6998
3819.29	-29.7162
3819.29	-29.6603
3819.29	-29.5813
3819.29	-29.6142
3819.29	-29.7063
3819.29	-29.7425
3819.29	-29.7754
3819.29	-29.4727
3819.29	-29.4102
3819.3	-29.3246
3819.3	-29.4135
3819.3	-29.2819
3819.3	-29.1963
3819.3	-29.1601
3819.3	-29.1601
3819.3	-28.9693
3819.3	-28.9528
3819.3	-29.0252
3819.3	-29.0351
3819.31	-29.2424
3819.31	-29.1634
3819.31	-29.0713
3819.31	-28.9002
3819.31	-28.8903
3819.31	-28.6139
3819.31	-28.6073
3819.31	-28.5217
3819.31	-28.4099
3819.31	-28.4197
3819.32	-28.4888
3819.32	-28.4395
3819.32	-28.2914
3819.32	-28.1466
3819.32	-28.3243
3819.32	-28.2881
3819.32	-28.4197
3819.32	-28.4362
3819.32	-28.4099
3819.32	-28.3309
3819.33	-28.3737
3819.33	-28.3868
3819.33	-28.2124
3819.33	-28.1334
3819.33	-28.2091
3819.33	-28.1861
3819.33	-28.0413
3819.33	-27.7912
3819.33	-27.6793
3819.33	-27.5576
3819.34	-27.7024
3819.34	-27.7386
3819.34	-27.7517
3819.34	-27.7912
3819.34	-27.7649
3819.34	-27.9228
3819.34	-27.8702
3819.34	-27.7419
3819.34	-27.5444
3819.34	-27.3931
3819.35	-27.3799
3819.35	-27.245
3819.35	-26.9982
3819.35	-26.8863
3819.35	-26.8468
3819.35	-26.8797
3819.35	-26.6033
3819.35	-26.6395
3819.35	-26.7744
3819.35	-27.0113
3819.36	-26.9422
3819.36	-26.8699
3819.36	-26.8468
3819.36	-26.6856
3819.36	-26.8764
3819.36	-26.8238
3819.36	-26.656
3819.36	-26.498
3819.36	-26.4454
3819.36	-26.2611
3819.37	-26.0834
3819.37	-26.1229
3819.37	-26.09
3819.37	-25.9255
3819.37	-25.8925
3819.37	-25.8794
3819.37	-25.7379
3819.37	-25.6458
3819.37	-25.9551
3819.37	-25.909
3819.38	-25.909
3819.38	-25.6951
3819.38	-25.4779
3819.38	-25.2542
3819.38	-25.1357
3819.38	-25.0205
3819.38	-25.0732
3819.38	-25.037
3819.38	-25.0929
3819.38	-24.8692
3819.39	-24.8889
3819.39	-24.8165
3819.39	-25.0469
3819.39	-25.0403
3819.39	-24.9712
3819.39	-24.958
3819.39	-24.9218
3819.39	-24.9416
3819.39	-24.5335
3819.39	-24.3493
3819.4	-24.2769
3819.4	-24.0498
3819.4	-23.9774
3819.4	-23.8623
3819.4	-23.961
3819.4	-23.8754
3819.4	-23.7142
3819.4	-23.7339
3819.4	-23.8425
3819.4	-23.7899
3819.41	-23.9314
3819.41	-23.78
3819.41	-23.8886
3819.41	-23.7405
3819.41	-23.6023
3819.41	-23.2798
3819.41	-23.2469
3819.41	-23.3325
3819.41	-23.1219
3819.41	-23.1943
3819.42	-23.0429
3819.42	-22.987
3819.42	-22.7303
3819.42	-22.7303
3819.42	-22.6875
3819.42	-22.6151
3819.42	-22.4703
3819.42	-22.2729
3819.42	-22.2334
3819.42	-22.1972
3819.43	-22.1051
3819.43	-21.8583
3819.43	-21.6345
3819.43	-21.6576
3819.43	-21.674
3819.43	-21.4535
3819.43	-21.4338
3819.43	-21.1903
3819.43	-21.062
3819.43	-20.8349
3819.44	-20.9303
3819.44	-21.085
3819.44	-20.983
3819.44	-20.9896
3819.44	-21.0356
3819.44	-21.1574
3819.44	-21.1113
3819.44	-21.1179
3819.44	-20.8678
3819.44	-20.6473
3819.45	-20.6276
3819.45	-20.4269
3819.45	-20.1669
3819.45	-20.1867
3819.45	-20.111
3819.45	-20.0221
3819.45	-19.7326
3819.45	-20.0419
3819.45	-20.0156
3819.45	-19.9761
3819.46	-19.9004
3819.46	-20.032
3819.46	-20.1735
3819.46	-19.9103
3819.46	-19.8477
3819.46	-19.67
3819.46	-19.3772
3819.46	-19.3509
3819.46	-19.2192
3819.46	-19.1238
3819.47	-19.0712
3819.47	-19.0613
3819.47	-18.9033
3819.47	-18.6105
3819.47	-18.7059
3819.47	-18.9198
3819.47	-18.9066
3819.47	-18.9428
3819.47	-18.8704
3819.47	-18.6039
3819.48	-18.5479
3819.48	-18.4525
3819.48	-18.1761
3819.48	-17.9688
3819.48	-17.8273
3819.48	-17.5344
3819.48	-17.4522
3819.48	-17.4686
3819.48	-17.5509
3819.48	-17.3765
3819.49	-17.597
3819.49	-17.5048
3819.49	-17.4456
3819.49	-17.439
3819.49	-17.5344
3819.49	-17.3732
3819.49	-17.4752
3819.49	-17.4423
3819.49	-17.2778
3819.49	-17.008
3819.5	-16.8039
3819.5	-16.7217
3819.5	-16.5539
3819.5	-16.5275
3819.5	-16.4288
3819.5	-16.3696
3819.5	-16.1359
3819.5	-16.2873
3819.5	-16.2906
3819.5	-16.2774
3819.51	-16.2676
3819.51	-16.2939
3819.51	-16.4058
3819.51	-16.6098
3819.51	-16.5835
3819.51	-16.3334
3819.51	-16.159
3819.51	-16.1853
3819.51	-15.8398
3819.51	-15.5864
3819.52	-15.6654
3819.52	-15.6325
3819.52	-15.3265
3819.52	-15.2606
3819.52	-15.4976
3819.52	-15.5864
3819.52	-15.4877
3819.52	-15.5469
3819.52	-15.5502
3819.52	-15.5074
3819.53	-15.3265
3819.53	-15.1521
3819.53	-15.004
3819.53	-15.0797
3819.53	-15.1422
3819.53	-15.1718
3819.53	-15.1257
3819.53	-14.902
3819.53	-14.8822
3819.53	-14.5762
3819.54	-14.5532
3819.54	-14.619
3819.54	-14.5433
3819.54	-14.4808
3819.54	-14.6058
3819.54	-14.5532
3819.54	-14.6289
3819.54	-14.6124
3819.54	-14.3788
3819.54	-14.3656
3819.55	-14.1221
3819.55	-14.2044
3819.55	-13.9115
3819.55	-13.8951
3819.55	-13.8358
3819.55	-13.6088
3819.55	-13.5133
3819.55	-13.8918
3819.55	-13.6877
3819.55	-13.8523
3819.56	-13.9905
3819.56	-14.0991
3819.56	-14.053
3819.56	-13.849
3819.56	-13.8161
3819.56	-13.3488
3819.56	-13.2534
3819.56	-13.3357
3819.56	-13.2764
3819.56	-13.1744
3819.57	-12.9243
3819.57	-12.9474
3819.57	-12.8256
3819.57	-12.9112
3819.57	-13.1613
3819.57	-13.1876
3819.57	-13.0724
3819.57	-13.2995
3819.57	-13.3291
3819.57	-13.2468
3819.58	-13.2962
3819.58	-13.0428
3819.58	-12.8059
3819.58	-12.5459
3819.58	-12.5788
3819.58	-12.5328
3819.58	-12.513
3819.58	-12.4307
3819.58	-12.536
3819.58	-12.4472
3819.59	-12.6512
3819.59	-12.7466
3819.59	-12.6019
3819.59	-12.6348
3819.59	-12.6578
3819.59	-12.7368
3819.59	-12.7203
3819.59	-12.7565
3819.59	-12.7598
3819.59	-12.5689
3819.6	-12.6051
3819.6	-12.6677
3819.6	-12.4636
3819.6	-12.4998
3819.6	-12.4636
3819.6	-12.4439
3819.6	-12.3518
3819.6	-12.3057
3819.6	-12.4439
3819.6	-12.6348
3819.61	-12.5492
3819.61	-12.6677
3819.61	-12.6644
3819.61	-12.6578
3819.61	-12.7763
3819.61	-12.6019
3819.61	-12.4998
3819.61	-12.5426
3819.61	-12.615
3819.61	-12.513
3819.62	-12.6808
3819.62	-12.536
3819.62	-12.513
3819.62	-12.2004
3819.62	-12.4933
3819.62	-12.5196
3819.62	-12.411
3819.62	-12.4867
3819.62	-12.5953
3819.62	-12.6117
3819.63	-12.6183
3819.63	-12.7302
3819.63	-12.4275
3819.63	-12.5196
3819.63	-12.6512
3819.63	-12.536
3819.63	-12.3419
3819.63	-12.3123
3819.63	-12.2333
3819.63	-12.0425
3819.64	-11.9536
3819.64	-12.0622
3819.64	-12.2794
3819.64	-12.5854
3819.64	-12.5887
3819.64	-12.773
3819.64	-12.7236
3819.64	-12.8519
3819.64	-12.6775
3819.64	-12.4307
3819.65	-12.3156
3819.65	-12.3584
3819.65	-12.2596
3819.65	-12.309
3819.65	-12.2925
3819.65	-12.2136
3819.65	-12.2794
3819.65	-12.4143
3819.65	-12.5459
3819.65	-12.5393
3819.66	-12.5492
3819.66	-12.5031
3819.66	-12.7039
3819.66	-12.5097
3819.66	-12.592
3819.66	-12.4275
3819.66	-12.3254
3819.66	-12.4439
3819.66	-12.4077
3819.66	-12.4242
3819.67	-12.4242
3819.67	-12.3254
3819.67	-12.128
3819.67	-11.9503
3819.67	-12.1609
3819.67	-12.3386
3819.67	-12.2629
3819.67	-12.4176
3819.67	-12.5525
3819.67	-12.49
3819.68	-12.592
3819.68	-12.615
3819.68	-12.3584
3819.68	-12.151
3819.68	-12.1247
3819.68	-12.0063
3819.68	-11.9273
3819.68	-11.9306
3819.68	-11.9042
3819.68	-11.7002
3819.69	-11.8286
3819.69	-12.0128
3819.69	-12.2136
3819.69	-12.411
3819.69	-12.3847
3819.69	-12.5262
3819.69	-12.5426
3819.69	-12.6381
3819.69	-12.5722
3819.69	-12.411
3819.7	-12.286
3819.7	-12.3518
3819.7	-12.3781
3819.7	-12.4011
3819.7	-12.1905
3819.7	-12.0688
3819.7	-11.8944
3819.7	-12.1083
3819.7	-12.3551
3819.7	-12.2892
3819.71	-12.2531
3819.71	-12.2991
3819.71	-12.2629
3819.71	-12.3386
3819.71	-12.4768
3819.71	-12.2563
3819.71	-12.1905
3819.71	-12.2201
3819.71	-12.1905
3819.71	-12.1379
3819.72	-12.1609
3819.72	-12.2267
3819.72	-12.1083
3819.72	-12.0227
3819.72	-12.23
3819.72	-12.3156
3819.72	-12.3189
3819.72	-12.3353
3819.72	-12.3419
3819.72	-12.388
3819.73	-12.4439
3819.73	-12.4242
3819.73	-12.128
3819.73	-12.0622
3819.73	-12.0425
3819.73	-12.0556
3819.73	-12.1609
3819.73	-12.1872
3819.73	-12.286
3819.73	-12.3551
3819.74	-12.3781
3819.74	-12.4834
3819.74	-12.4636
3819.74	-12.3419
3819.74	-12.309
3819.74	-12.4966
3819.74	-12.6348
3819.74	-12.6677
3819.74	-12.5624
3819.74	-12.5525
3819.75	-12.5097
3819.75	-12.3485
3819.75	-12.3123
3819.75	-12.3649
3819.75	-12.3551
3819.75	-12.434
3819.75	-12.2596
3819.75	-12.1938
3819.75	-12.2531
3819.75	-12.1971
3819.76	-12.1445
3819.76	-12.2761
3819.76	-12.3551
3819.76	-12.2695
3819.76	-12.4176
3819.76	-12.3057
3819.76	-12.1346
3819.76	-12.2234
3819.76	-12.1346
3819.76	-12.0359
3819.77	-12.0293
3819.77	-12.0326
3819.77	-12.1872
3819.77	-12.1807
3819.77	-12.4505
3819.77	-12.5788
3819.77	-12.3781
3819.77	-12.536
3819.77	-12.8059
3819.77	-12.671
3819.78	-12.5689
3819.78	-12.4209
3819.78	-12.3386
3819.78	-12.128
3819.78	-12.2136
3819.78	-12.0918
3819.78	-11.9437
3819.78	-11.9997
3819.78	-12.0688
3819.78	-11.9075
3819.79	-12.0622
3819.79	-12.2201
3819.79	-12.2991
3819.79	-12.2794
3819.79	-12.3781
3819.79	-12.6874
3819.79	-12.7072
3819.79	-12.7335
3819.79	-12.5064
3819.79	-12.3057
3819.8	-12.3419
3819.8	-12.3847
3819.8	-12.3978
3819.8	-12.5328
3819.8	-12.434
3819.8	-12.3913
3819.8	-12.3518
3819.8	-12.2892
3819.8	-12.2695
3819.8	-12.3123
3819.81	-12.4998
3819.81	-12.671
3819.81	-12.6117
3819.81	-12.5492
3819.81	-12.5953
3819.81	-12.2531
3819.81	-12.3024
3819.81	-12.4472
3819.81	-12.4966
3819.81	-12.4307
3819.82	-12.4505
3819.82	-12.4834
3819.82	-12.332
3819.82	-12.0951
3819.82	-12.2563
3819.82	-12.3222
3819.82	-12.6084
3819.82	-12.6446
3819.82	-12.7401
3819.82	-12.6644
